,date,title,contents
0,2018.03.30.,[TAPAS] 카페 사장을 꿈꾸세요? 숫자로 보는 ‘커피 서울’,도봉ㆍ강북ㆍ구로 등 8개구를 제외한 나머지 서울의 17개구는 카페 폐업률이 창업률을 앞질렀습니다. 카페 과포화 시장인 서울에서의 커피 혈투를 그만큼 버티기 힘들단 얘기죠. 작년 12월 기준 서울에서 카페...
1,2018.03.31.,[MT리포트] 지금 들어가도 될까? '편의점 창업'의 모든것,창업노트]① 국내 5대 편의점 창업비용·매출·마진율 등 분석해보니 김주환씨(가명·42)는 지난달 서울... 낮은 폐업률이다. 전문가들도 소자본 창업 아이템으로 편의점이 여전히 매력적이라고 입을 모은다. 무엇보다...
2,2018.03.29.,"[청년 창업정책, 30대는서럽다]'3대 허들'에 막힌 30대 창업.. 꿈 펴지도 못하...",[서울경제] “창업 후 2~3년이 지나면 어려워질 게 뻔한데 누가 창업 전선에 나서려고 하겠어요. 30대 중반을... ‘데스밸리’를 통과하지 못한 채 폐업을 하는 기업들이 많은 이유다. 20대에 창업을 한 기업가들은...
3,2018.03.27.,'금호타이어 인수추진' 타이어뱅크 1991년 설립…전국매장 400개,창업 당시 20대 후반이던 김 회장은 유통 단계를 과감히 축소하면서 타이어 시장에 도전했다. 김 대표는... 서울지방국세청은 타이어뱅크 매장 300여곳이 위장사업장이므로 자진 폐업 신고할 것을 통보하고 750억원을...
4,2018.03.30.,"[단독] 추경에 반려동물공방 등 생활아이디어창업 지원금 1000억원 반영…""50...",아이템 창업희망 청년 5000명 이상에게 창업자금을 지원하는 게 목표”라고 말했다. 2017년 8월 18일 서울펫산... 못하고 창업자가 폐업했을 때는 융자금 전액을 감면받는다. 이 고위 관계자는 “성공불융자 조건으로...
5,2018.03.30.,"[공감신문 입법공감] ""침체된 소방산업, 소방관 목숨과 직결...기술경쟁력 갖...",이영주 서울시립대학교 소방방재학과 교수에 따르면 이는 전반적인 소방산업의 구조적 문제에서 비롯됐다.... 그에 의하면 소방산업체 중 창업 10년 이내에 도산하거나 폐업하는 기업이 전체의 86%에 달한다. 이는...
6,2018.03.22.,"산업부, 노후 산업단지를 청년 창업공간으로 개편","휴업하거나 폐업한 공장과 용지를 매입해 리모델링한 뒤 자금 사정이 어려운 창업기업에 주변 시세의 70%로 임대할 계획이다. 서울디지털산단의 성공사례를 따라 산단에 혁신성장촉진지구를 신규로 지정, 창업·벤처..."
7,2018.03.27.,"'밤새 안녕'... 치솟는 임대료, 인건비에 문 닫는 프랜차이즈",서울 신촌에 위치한 맥도날드 매장의 모습. ⓒ데일리안 핵심 상권에 위치해 랜드마크로 여겨졌던 국내 대형... 한때 창업 1순위로 꼽협던 커피전문점의 폐업도 계속되고 있다. 엔제리너스 광화문점과 투썸플레이스...
8,2018.03.29.,"서강전문학교 사회복지학과, 사회복지사 취득과정 4월 개강","경찰행정, 사회복지 특성화학교인 서울 서강전문학교는 사회복지학과 사회복지사 자격과정인 사회복지... 또한 “일 평균 2500개 정도의 업체가 폐업하고 약 123만명이 창업해 폐업보다 창업이 약 35% 많은 시점에서..."
9,2018.03.22.,청년들이 가고 싶은 일터로...노후 산업단지 '환골탈태' 추진,창출기업과 창업기업들에게 입주 우선권을 부여하기로 했다. 아울러 관리기관이 산업단지 내 휴·폐업 공장... 지정해 창업·벤처기업을 집적하고 공원과 문화·편의시설 등도 복합 설치해 ‘미니 서울디지털산단’을...
10,2018.03.21.,"중소상인·자영업자 연합단체 출범…""헌법으로 권리보장해달라""","계속된 폐업으로 올해 자영업자 수는 553만명으로 줄어들었다""고 주장했다. 이어 ""노동자들은 정규직에서 내쫓겨 생계형 자영업 시장으로 쏟아져 들어오고, 청년들은 일자리 실적 쌓기로 성공 가능성 없는 창업으로..."
11,2018.03.28.,"노후 산단, 청년창업 전진기지로 거듭난다",휴업하거나 폐업한 공장과 용지를 매입해 리모델링한 뒤 자금 사정이 어려운 창업기업에 주변 시세의 70%로 임대할 계획이다. 서울디지털산업단지의 성공사례를 따라 산업단지에 혁신성장촉진지구를 신규로 지정...
12,2018.03.29.,"재창업 기업, 폐업 딛고 다시 일어나자","[산업일보] 중소벤처기업부의 ‘2018년 재도전 성공 패키지 일반형’ 주관기관인 서울창조경제혁신센터가 다음달 6일 용산에 위치한 서울창조경제혁신센터에서 사업설명회를 갖고, 폐업 이력이 있는 예비창업자 또는..."
13,2018.03.26.,[베스트뱅커 대상] 끊임없는 혁신·도전...기존 틀 깨고 '금융의 판' 바꾸다,[서울경제] 지난해부터 금리인상 기조가 본격화되면서 가계부채와 한계기업 부실에 대한 우려가 점차... 대표적인 게 폐업 위기에 처한 중소기업의 부활을 도와주는 인수합병(M&amp;A)지원사과 창업?벤처보육센터 설립이다....
14,2018.03.23.,노후 산업단지 ‘창업공간’으로,휴·폐업한 공장과 용지를 매입해 리모델링한 뒤 자금 사정이 어려운 창업 기업에 주변 시세의 70%로 임대한다. 서울 디지털산단의 성공 사례를 따라 산단에 혁신성장촉진지구를 신규 지정하기로 했다. 산단...
15,2018.03.22.,"""값 올려도 돈 못 벌어""…창업은 줄고 폐업은 늘었다","최근, 음식점 개업은 줄고 폐업이 늘고 있다고 합니다. 인건비와 임대료 부담 때문입니다. 가 보도합니다. [리포트] 음식점 물품을 파는 서울의 한 주방거리, 한산하기 그지 없습니다. 새제품을 파는 곳이나, 중고..."
16,2018.03.26.,시니세(老鋪)에 가보자...김병희 칼럼,"하루걸러 한집씩 새로운 가게가 개업과 폐업을 반복하는 걸 보면, 그리고 10쌍 중 세 쌍이 이혼한다는 사랑의... 헤이안(平安) 시대 쵸호(長保) 2년인 서기 1000년에 창업한 곳이니, 현재 일본에서 가장 오래된 전통..."
17,2018.03.18.,"[S 리포트:소자본창업, 혁신을 다시 본다]청년실업 돌파구라더니...푸드트럭 ...","푸드트럭은 소자본 청년창업의 대표 아이템이다. 서울시에 따르면 지난해 9월 기준으로 영업신고 푸드트럭은 626대, 여기서 폐업 중인 트럭은 192대다. 허가된 푸드트럭의 3분의1 정도가 폐업 중인 셈이다. 서울시는..."
