,Unnamed: 0,code,station,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,X,Y,07-10,10-17,17-22,commute,Total,com70
2036,2065,7255,지하철7호선중화역2번출구,193.66145833333331,1313.9270833333333,91.91294642857144,543.484375,68.93125,506.55625,37.60164759,127.0806856,753.7942708333333,317.6986607142857,287.74375,1041.5380208333331,1359.236681547619,1
2037,2066,7256,지하철7호선중화역2번출구,253.296875,57.15104166666666,274.76339285714283,71.97321428571429,364.11875,134.840625,37.60153833,127.0801077,155.22395833333331,173.36830357142856,249.47968749999998,404.7036458333333,578.0719494047619,0
2038,2067,7257,중흥초등학교,132.171875,464.4947916666667,63.59375,198.8258928571429,37.015625,189.90625,37.60177664,127.0827333,298.33333333333337,131.20982142857144,113.4609375,411.79427083333337,543.0040922619048,1
2039,2068,7258,중흥초등학교,126.984375,69.86458333333333,93.01339285714286,76.63392857142857,61.08125,159.7625,37.601712,127.083193,98.42447916666666,84.82366071428572,110.421875,208.84635416666666,293.6700148809524,0
2040,2069,7259,이화연립경동제일교회앞,263.6510416666667,71.1875,94.86830357142856,67.30803571428571,65.70625,86.2,37.60234776,127.0849985,167.41927083333334,81.08816964285714,75.953125,243.37239583333334,324.4605654761905,1
2041,2070,7260,이화연립경동제일교회앞,74.453125,102.47395833333331,46.81026785714285,100.79464285714286,44.821875,213.475,37.60236052,127.0853819,88.46354166666666,73.80245535714286,129.1484375,217.61197916666666,291.4144345238095,1
2042,2071,7261,쌍용아파트신내테크노타운앞,310.6954732510288,51.29218106995885,122.984126984127,48.36331569664903,126.96790123456788,52.21234567901234,37.60328672,127.0879642,180.99382716049382,85.67372134038801,89.59012345679011,270.5839506172839,356.2576719576719,1
2043,2072,7262,쌍용아파트신내테크노타운앞,90.8659793814433,138.3058419243986,56.18409425625921,120.05891016200296,53.21649484536083,265.23092783505155,37.6032056,127.0880182,114.58591065292094,88.12150220913108,159.2237113402062,273.80962199312717,361.9311242022583,1
2044,2073,7263,엘지아파트앞,260.2551440329218,49.46913580246913,96.5132275132275,46.42151675485009,50.07407407407408,52.37037037037037,37.6041669,127.0901116,154.86213991769546,71.4673721340388,51.22222222222223,206.0843621399177,277.55173427395647,1
2045,2074,7264,엘지아파트앞,63.68707482993197,73.74829931972789,41.569970845481045,78.18221574344024,27.710204081632654,149.76530612244898,37.60408039,127.0901558,68.71768707482994,59.876093294460645,88.73775510204081,157.45544217687075,217.3315354713314,0
2046,2075,7265,신현중학교,278.13991769547323,59.97942386831275,159.20987654320987,46.79012345679013,79.8962962962963,51.86172839506173,37.60519698,127.0917087,169.05967078189298,103.0,65.87901234567902,234.938683127572,337.938683127572,0
2047,2076,7266,신현중학교,42.81972789115646,193.656462585034,43.04956268221574,166.02332361516034,19.38571428571429,195.15918367346936,37.60485323,127.0913576,118.23809523809524,104.53644314868804,107.27244897959183,225.51054421768708,330.0469873663751,0
2048,2077,7267,중랑구청,572.5308641975308,298.1934156378601,456.4479717813052,235.9541446208113,496.71851851851847,200.82962962962964,37.60662515,127.0942897,435.36213991769546,346.20105820105823,348.77407407407406,784.1362139917695,1130.3372721928276,0
2049,2078,7268,중랑구청,153.08163265306123,447.5986394557823,167.77842565597666,323.963556851312,159.18367346938774,491.89183673469387,37.60625819,127.0935972,300.34013605442175,245.87099125364432,325.5377551020408,625.8778911564625,871.7488824101068,0
2050,2079,7269,동성프라자앞,560.795918367347,99.36054421768708,303.98250728862973,102.77551020408164,262.3020408163265,108.6816326530612,37.60774568,127.0971982,330.07823129251705,203.37900874635568,185.49183673469383,515.5700680272109,718.9490767735666,0
2051,2080,7270,동성프라자앞,72.8843537414966,127.63265306122447,81.16909620991254,201.00291545189503,92.91836734693878,363.4612244897959,37.60779066,127.0976018,100.25850340136054,141.0860058309038,228.18979591836734,328.4482993197279,469.53430515063167,0
2052,2081,7271,성원아파트경남아너스빌앞,335.97222222222223,84.8449074074074,155.9702380952381,79.4454365079365,119.8138888888889,80.19166666666666,37.60396504,127.0955184,210.4085648148148,117.7078373015873,100.00277777777778,310.4113425925926,428.11917989417987,0
2053,2082,7272,성원아파트경남아너스빌앞,145.53645833333334,174.15364583333334,80.92299107142857,216.30357142857144,84.646875,317.8359375,37.60343651,127.0957882,159.84505208333334,148.61328125,201.24140625,361.0864583333333,509.6997395833333,0
2054,2083,7273,중랑구청사거리,385.4689655172414,136.73563218390805,286.7733990147783,150.20689655172413,276.59448275862064,187.5379310344828,37.605508,127.09525,261.1022988505747,218.49014778325122,232.0662068965517,493.1685057471264,711.6586535303776,0
2055,2084,7274,중랑구청사거리,108.04166666666666,170.21428571428572,121.20408163265306,231.79719387755105,145.3517857142857,329.40000000000003,37.60591069,127.0953395,139.1279761904762,176.50063775510205,237.37589285714287,376.5038690476191,553.0045068027212,0
2056,2085,7275,신내동성3차아파트,109.88198757763976,59.92132505175984,63.617568766637085,94.51464063886424,77.4335403726708,188.82857142857145,37.60761525,127.0952217,84.9016563146998,79.06610470275066,133.13105590062113,218.03271221532094,297.09881691807163,1
2057,2086,7276,신내동성1.2차아파트,223.78053830227745,110.22981366459628,67.6929902395741,126.76042590949424,43.89813664596274,209.17639751552795,37.60969406,127.0960446,167.00517598343686,97.22670807453417,126.53726708074535,293.5424430641822,390.7691511387163,1
2058,2087,7277,신내10단지아파트,246.84166666666664,46.03541666666667,119.11339285714288,56.14375,63.01375,79.2025,37.60912047,127.0956361,146.43854166666665,87.62857142857143,71.108125,217.54666666666665,305.1752380952381,0
2059,2088,7278,신내9단지아파트,253.63541666666663,29.164583333333333,117.38482142857144,46.01696428571428,64.1775,112.37375,37.61055289,127.0961085,141.39999999999998,81.70089285714286,88.27562499999999,229.67562499999997,311.37651785714286,1
2060,2089,7279,신내8단지아파트.서울의료원,194.41458333333333,43.360416666666666,143.8857142857143,50.8375,95.87,113.0125,37.61313232,127.0962867,118.88749999999999,97.36160714285715,104.44125,223.32874999999999,320.6903571428571,0
2061,2090,7280,신내9단지아파트.서울의료원,194.19962335216573,149.53483992467045,76.65294592413237,85.86117836965295,56.41581920903955,88.17175141242937,37.61262533,127.0965516,171.8672316384181,81.25706214689265,72.29378531073446,244.16101694915255,325.4180790960452,1
2062,2091,7281,신내7단지아파트홈플러스,64.08035714285714,7.470238095238095,96.01913265306122,19.07908163265306,115.20535714285714,22.144642857142856,37.61528723,127.0939089,35.77529761904762,57.54910714285714,68.675,104.45029761904762,161.99940476190477,0
2063,2092,7282,신내7단지아파트홈플러스,18.791666666666668,276.58680555555554,29.55059523809524,138.36755952380952,33.625,143.18125,37.61552909,127.0935648,147.68923611111111,83.95907738095238,88.403125,236.09236111111113,320.05143849206354,1
2064,2093,7283,봉화초등학교,0.3958333333333333,3.4791666666666665,1.6607142857142858,2.080357142857143,0.475,1.55,37.61382038,127.0915906,1.9375,1.8705357142857144,1.0125,2.95,4.820535714285715,0
2065,2094,7284,봉화초등학교,7.072916666666667,20.885416666666668,7.035714285714286,18.290178571428573,3.50625,26.10625,37.61388437,127.0915127,13.979166666666668,12.662946428571429,14.80625,28.78541666666667,41.4483630952381,0
2066,2095,7285,신내6단지아파트.옹기테마공원,44.5,3.166666666666667,24.17857142857143,1.4553571428571428,9.4375,1.4625,37.61388295,127.0904052,23.833333333333332,12.816964285714286,5.45,29.28333333333333,42.100297619047616,0
2067,2096,7286,신내6단지,122.475,15.8875,105.85357142857144,33.919642857142854,102.9575,36.49,37.61623121,127.0916883,69.18124999999999,69.88660714285714,69.72375,138.90499999999997,208.79160714285712,0
