,date,title,contents
0,2020.05.26.,"서울시, 소상공인 재기 돕는다…800곳에 200만원 지원","시는 폐업을 준비하고 있는 소상공인·자영업자들에게 재창업을 위한 컨설팅, 일자리 알선 등에 나선다. 26일 서울시에 따르면 시는 신종 코로나바이러스 감염증(코로나19)으로 지난해부터 추진하고 있는 '폐업..."
1,2020.05.25.,"서울국세청, 소상공인･전통시장 전용 무료세무상담창구 운영","또한 공단 주관 창업･재기 교육과정과 서울국세청 주관 납세자세법교실에 상대 기관의 교육내용(창업자･폐업자를 위한 세법교육･세무안내, 소상공인･전통시장 상인에 대한 창업･재기 지원정책안내)을 추가해..."
2,2020.05.27.,"서울시 자영업자 생존자금, 대상자 알아보기","1 이전 창업자) ▼ 신청일 기준 실제 영업중인 소상공인- 현재 휴·폐업 중이거나 사실상 폐업 상태에 있는 업체 지원 제외- 종사자수(5인미만, 제조업·광업·건설업·운수업 10인 미만) 기준 준수 서울시 온라인 신청시..."
3,2020.05.25.,"'서울시 자영업자 생존자금' Q&A, 개인택시·화물자동차도 지원대상인가요?","이전 창업자), 지급 신청일 기준 실제 영업중인 소상공인(현재 휴·폐업 중이거나 사실상 폐업상태에 있는... 어려워 폐업한 경우 지원되나요? ""서울시 자영업자 생존자금은 공고일 기준 서울시에 사업장을 두고 실제..."
4,2020.05.25.,"""서울시 자영업자 생존자금 지원 기준 완화해달라"" 민원 쇄도",/ 서울시 서울시가 신종 코로나바이러스 감염증(코로나19) 사태로 폐업 위기에 몰린 소상공인을 지원하는... 가게 문을 연 지 반년이 채 안 된 자영업자들은 초기 창업자들의 피해가 더 크다며 시에 현금 지원을 요구했다....
5,2020.05.26.,[서울시 자영업자 생존자금신청] A부터 Z까지 총정리! ,서울시 코로나19로 경제적 타격을 입게된 자영업자와 소상공인을 대상으로 생존자금을 지원하는 서울시... 1 이전 창업자) ▼ 신청일 기준 실제 영업중인 소상공인- 현재 휴·폐업 중이거나 사실상 폐업 상태에 있는...
6,2020.05.28.,"서울시 소재 당구장, 서울시 자영업자 생존자금 신청 가능","사업자등록증상 사업장 소재지가 서울인 2919년 9월 1일 이전 창업자 중 지난해 연 매출이 2억 미만인... 소재지가 서울인 종사자 5인 미만의 사업장인 경우 지원 가능하면, 신청일 기준으로 휴업이나 폐업 중인..."
7,2020.05.25.,"서울시 용산구, 코로나19 피해 자영업자 생존자금 지원… 25일부터온라인 신청...",서울 용산구(구청장 성장현)가 코로나19로 인해 피해를 입은 자영업자 생존자금을 지원한다고 밝혔다. 지역경제 활성화에 기여하기 위해서다. 지원대상은 2019년 9월 1일 이전 창업자 중 지난해 연매출이 2억 원...
8,2020.05.10.,경기 악화에 코로나쇼크까지...서울 휴게음식점 절반 3년내 문 닫았다,"이 때문에 서울 휴게음식점 폐업률은 올해 70%에 육박할 전망이다. 이런 가운데 창업에 드는 초기 투자비용을 회수하지 못하고 폐업하는 자영업자가 늘면 가계부채 증가, 파산 등의 사회적 문제로 불거질 가능성이..."
9,2020.05.02.,"서울 휴게음식점, 절반 이상이 3년 내 문 닫아",서울 휴게음식점의 폐업률도 늘어나는 분위기다. 2017년까지 50%대를 유지했던 폐업률은 2018년 60%를 넘어선... 휴게음식점은 전문지식이 없더라도 자본만 있으면 창업이 수월해 자영업자에게 1순위로 고려되기...
10,2020.05.01.,"서울 휴게음식점 절반, 3년 못 버티고 문 닫았다",서울 휴게음식점의 폐업률(1년 동안 인허가 대비 폐업 비중)도 늘어나는 분위기다. 2017년까지 50%대를... 때문에 폐업률은 70%에 육박할 것으로 보인다. 창업에 드는 초기 투자비용을 회수하지 못하고 폐업하는...
11,2020.05.05.,"서울 휴게음식점 절반, 3년 내 문 닫았다",서울 휴게음식점의 폐업률(1년 동안 인허가 대비 폐업 비중)도 늘어나는 분위기다. 2017년까지 50%대를... 때문에 폐업률은 70%에 육박할 것으로 보인다. 부동산114 관계자는 “창업에 드는 초기 투자비용을 회수하지...
12,2020.05.31.,코로나로 실직·폐업 도시 구직자에 농업 일자리 연계,신종 코로나바이러스 감염증(코로나19)으로 실직·폐업·휴직 등의 어려움을 당한 도시민에게 농업 일자리를... 서울시와 8개 도 농업마이스터대학(제주 제외)과 연계해 4일 과정의 농업 일자리 탐색 교육을 함께 운영하기로...
13,2020.05.29.,이스타 인수 지지부진… 제주항공 또 다른 이유 있나,사실상 ‘폐업’ 상태인 이스타항공 안팎에서는 “이러다 회사가 공중분해되는 것 아니냐”는 우려까지... 때문에 이스타항공 조종사 노조는 창업주이자 인수합병의 최대 수혜자인 이상직 전 회장(21대 국회의원...
14,2020.05.29.,"""폐업도 돈 있어야""…가게 문 열고 한숨만","올해 2월부터 5월까지 서울 시내 음식점과 주점의 폐업 건수는 3천8백22건, 작년보다 12% 감소했습니다. [한창훈/소상공인진흥공단 서울중부센터장] ""누가 이 상황에서 지금 창업을 바로 할 수 있겠습니까. 임차인은 구하기..."
15,2020.05.29.,[Who Is ?] 김기문 중소기업중앙회 회장,충북대 축산학과를 중퇴하고 솔로몬시계공업에서 영업이사로 일하다 단돈 5천만 원으로 로만손을 창업했... 김기문 중소기업중앙회 회장이 2020년 3월16일 서울 여의도 중소기업중앙회에서 열린 코로나19 중소기업 대책...
16,2020.05.31.,"[파워리포트] 21대 경기지역 국회의원 59인, 608개 대표공약 리스트","(2개) -부천~서울역 14분 경인고속전철 시대 GTX-B (부천갑 김경협) -GTX-B 구리역, 갈매역 정차 (구리 윤호중) GTX-C... 휴,폐업지원금 도입 -공중보건 위기 대응 시스템 강화 -(가칭)1기 신도시 지원 특별법 제정 통한 아파트..."
17,2020.05.27.,"금천구, 자영업자 생존자금 지원 총력","다만 사실상 휴·폐업중인 업체나 유흥, 사행, 도박 등 중소기업육성기금 융자지원 제한 업종은 제외한다. 신청을 원하는 자영업자는 6월30일까지 '서울시 자영업자 생존자금' 홈페이지(smallbusiness.seoul.go.kr)를 통해..."
18,2020.05.29.,"[special] 전문가 직설좌담, 포스트 코로나 투자 시계는","부분은 창업을 희망한다면 사전에 충분히 조사를 하되 고정비가 적게 드는 부동산업이나 상대적으로 안정적인 스터디카페, 게스트하우스 등을 추천합니다. 우리나라의 자영업 시장은 경쟁이 치열해 3년 이내에 폐업하..."
19,2020.05.29.,"정부, 사법부에 산재사고 처벌 강화 요청",특히 구의역 스크린도어에 끼여 사망한 김군 사건의 경우 법원은 2심에서 원청(서울메트로) 사장에게... 특히 해당 업체가 폐업 후 명의를 변경해 창업을 하거나 재취업하는 것도 원천적으로 봉쇄하고 있다. 우리...
20,2020.05.28.,"""폐업도 돈 있어야…"" 가게 문 열어놓고 한숨만","올해 2월부터 5월까지 서울 시내 음식점과 주점의 폐업 건수는 3천8백22건, 작년보다 12% 감소했습니다. [한창훈/소상공인진흥공단 서울중부센터장] ""누가 이 상황에서 지금 창업을 바로 할 수 있겠습니까.. 임차인은 구하기..."
21,2020.05.30.,"코로나19로 드러난 사회문제, 소셜벤처가 해결한다면?","당초 출연하기로 했던 고광현 서울시 사회적경제 담당관이 서울시 코로나19 긴급 대응 회의로 불참하고... 코로나19 이후 다들 힘들어하는데, 특히 '더 이상 못 버텨 폐업하겠다'고 말하는 창업가들이 많아 마음이 아프다..."
22,2020.05.28.,"피어리스화장품 창업주 장남, '스킨푸드' 조윤호 전 대표의 몰락","서울서부지법 형사합의12부는 28일 특정경제범죄 가중처벌 등에 관한 법률 위반(배임) 등 혐의를 받는 조 전... 폐업 수순을 밟은 점 등을 고려하면 피해가 상당한 것으로 보인다""고 판시했다. 재판부는 '스킨푸드 창업..."
