,date,title,contents
0,2020.06.18.,"서울 프랜차이즈 브랜드 5개 중 1곳, 3년도 못가 문 닫았다","서울에 문을 여는 프랜차이즈 브랜드 5개 중 1개는 3년 안에 폐업하는 것으로 나타났다. 평균 창업비용은 감소세를 이어가 지난해 1억3,200만원 수준이었다. 서울시는 18일 발표한 ‘2019년 서울 프랜차이즈..."
1,2020.06.18.,서울 프랜차이즈 분석해보니…외식업 20% 개업 3년 후 폐업,"지나면 폐업하는 것으로 나타났다. 서울시가 18일 발표한 '2019년 프랜차이즈 분석결과'에 따르면... 가맹점 평균 창업비용은 1억3천242만원으로 조사됐다. 이 중 가맹비는 1천137만원, 보증금 480만원, 교육비..."
2,2020.06.20.,서울 프랜차이즈 외식업 3년내 브랜드 10곳중 2곳은 사라져,━ ◆ 도소매업 생존율 높고 외식업은 3년 후 10곳 중 2곳 이상 폐업 ━ 브랜드의 생존율을 살펴보면... 활용하여 서울시 프랜차이즈 사업 현황을 파악하게 되었다”며 “프랜차이즈 창업을 고민하는 시민들에...
3,2020.06.22.,"서울시 자영업자 긴급재난지원금, 이달 30일까지 방문신청","소재지가 서울이어야 한다. 대표자 주소지와는 관계없다. 2019년도 9월 1일 이전 창업자로 2020년 2월 29일... 지급 신청일 기준, 실제 영업 중인 소상공인으로 사실상 폐업상태에 있는 업체는 지원 대상에서 제외된다...."
4,2020.06.19.,서울 프랜차이즈 창업비 1.3억… 외식업 3년내 20% 문 닫아,"외식업 브랜드는 창업 후 3년이 지나면 10곳 중 2곳 이상 폐업하는 것으로 나타났다. 서울시 등록 브랜드 10개 중 3개꼴로 가맹본부가 구입한 가격과 가맹점주에 공급하는 상품, 재료 등의 가격 차액이 발생하는..."
5,2020.06.11.,서울시 자영업자 생존자금 46만명 신청…예상치 훌쩍 초과,이의신청해 △사망진단서 △가족관계증명서 △폐업사실증명서를 제출해야 한다. 자치구 이의신청심의위원회에서 적격 판정 받으면 자금을 받을 수 있다. 예산 한계 때문에 신규 창업자는 지원하지 못한다는 설명이다....
6,2020.06.02.,강경 젓갈 만들고 금산 전통주 빚는 서울 청춘들,"서울 넥스트로컬은 지역연계형 청년창업 지원 사업이다. 서울 거주 청년(만 19∼39세)을 대상으로 두 달간 8개... 고향인 충남 금산군의 오랜 양조장이 폐업 위기에 놓여 있다는 얘기를 듣고, 할아버지 생전의 단골집을..."
7,2020.06.30.,"대기업 협력사도 결국 폐업···""공장 해외이전 안한 것 뼈저리게 후회""",관련 제조사업의 폐업을 결정한 것이다. 1978년 서울 구로구에서 창업한 지 40여년 만이다. 한때 연매출 700억원을 넘겼고 2018년에는 최우수협력사로도 선정된 우량회사였다. 2016년에는 대기업의 자동차부품 사업 확대로...
8,2020.06.30.,"뜨뜻미지근 제주항공… 이스타항공, M&A 무산 시 파산",이스타항공은 29일 서울 강서구 본사에서 긴급 기자회견을 열고 이상직 더불어민주당 의원의 성명서를 공개했다. 이 의원은 이스타항공의 창업주다. 현재 이스타항공 대주주는 지분 39.6%의 이스타홀딩스이며 이 의원의...
9,2020.06.09.,"치킨프랜차이즈 ""이춘봉인생치킨"" 서울 왕십리점 점주의 창업 인터뷰",코로나19로 인한 배달음식의 수요가 급증하면서 이에 '이춘봉인생치킨'은 치킨배달창업 시장을 공략하여 집중 운영을 하고 있다. 다음은 치킨프랜차이즈 이춘봉인생치킨 배달전문으로 운영하는 서울 왕십리점 점주와의...
10,2020.06.29.,"[단독] ‘싸이월드’ 폐업 사태, 결국 국회로 간다! [IT선빵!]",폐업 논란이 불거진 ‘싸이월드 사태’가 결국 국회 테이블에 오른다. 싸이월드 폐업 시 약 2000만명 이용자의... 허은아 미래통합당의원은 다음달 10일 서울 여의도 국회 의원회관에서 싸이월드 관련 국회 토론회를 할...
11,2020.06.04.,"돼지고기무한리필 프랜차이즈 '통큰갈비', 서울 대학로점 점주의 업종변경 창...","최근 경기불황으로 운영이 어려워져 폐업하는 매장들도 있는 반면, 아이템의 경쟁력을 보고 업종변경창업... 다음은 업종변경창업으로 통큰갈비 서울 대학로점을 운영 중인 점주의 인터뷰 내용이다. Q. '통큰갈비' 창업 전..."
12,2020.06.30.,"[홍준표 칼럼] 퇴직 후 20년, 정말 원하는 일을 하려면...","치열해 폐업률이 높아 선뜻 창업을 하기도 어렵다. 자연히 재취업을 원하는 다수의 신중년은 ‘마땅히 할... 지자체 사업을 예로 들자면, 서울시는 50대 이상을 대상으로 사회공헌형 일자리, 정보 제공이 주요 내용인..."
13,2020.06.29.,車 개소세 연말까지 30% 인하...눈·흉부 초음파 건보 적용도,"◇사업자 등록증 발급 기한 3일에서 2일로 단축=창업 환경 개선, 그리고 납세자 편의 제고 차원에서... ◇석유판매업자의 휴·폐업 신고 정보 공유=8월5일부터 시·도지사 또는 시장·군수·구청장은 석유판매업자의 휴..."
14,2020.06.29.,최저임금 후폭풍···대기업 우수협력사도 폐업,관련 제조사업의 폐업을 결정한 것이다. 1978년 서울 구로구에서 창업한 지 40여년 만이다. 한때 연매출 700억원을 넘겼고 2018년에는 최우수협력사로도 선정된 우량회사였다. 2016년에는 대기업의 자동차부품 사업 확대로...
15,2020.06.25.,"""의사가 랜선 진료""…재외국민 '비대면 진료' 길 열렸다","대한상의는 “소상공인들이 미성년자의 고의적 주류 구입으로 송사에 휩싸이거나, 영업정지 등으로 폐업하... 미용사는 권리금이나 인테리어비 등 별도 비용 없이 고정 멤버쉽만 내면 창업이 가능하다. 플랫폼 사업자는..."
16,2020.06.30.,"“위기는 기회다” 에듀바비, 눈에띄는 성장세 돋보여","이미 2017년 자영업 폐업률이 87.9%에 달하며, 10개가 문을 열면 그 중 8.8개가 망했다는 이야기로 경제가... 에듀바비의 지난 3, 4월 신규 고객의 숫자가 본사 창업 이래 역대 최대로, 코로나 사태 이후 교육시장의 변화를 몸소..."
17,2020.06.24.,"국회 태업에 '을'들이 화났다 ""3차 추경 언제할거냐""","장기화되면 폐업하거나, 폐업을 고려할 수밖에 없을 것이라고 답하고 있는 상황”이라며, “이번 추경안은... 그는 “소상공인, 지역상권 방역물품 지원을 비롯해 서울과 부산 등 지자체에서 시행 중인 최대 140만원..."
18,2020.06.30.,"1인 소자본 청년 창업 욜로PC방, 폐업률 0% 기록",욜로PC방은 폐업률이 15%를 넘는다고 알려진 PC방창업 업계에서 남다른 전문성으로 폐업률 0%를 기록했으며... 가맹주와 고객 모두로부터 만족도를 이끌어내 스포츠서울 주관 ‘2019 소비자 선호도 1위 브랜드 대상’...
19,2020.06.29.,코로나19로 길어지는 여행·관광업 '보릿고개',"서울 지역 호텔의 경우 통상 투숙률이 70~80%였지만 코로나19로 10~20%선을 기록하고 있다. 여행ㆍ관광업에서... 있다""며 ""이미 폐업ㆍ폐점이 이뤄지면 다시 창업하는 경우 시간과 비용이 더 많이 드는 만큼 현재 관광..."
20,2020.06.24.,"이영자 맛집도 문 닫았다, 신경안정제 먹는 상인들","' 24일 오후 서울 용산구 이태원역 인근 골목의 한 샐러드 가게에 이 같은 안내문이 붙어있었다. 2016년 창업... 이태원, 이대 앞 등 관광객들이 즐겨 찾던 서울 시내 주요 상권에서 올해 들어 자영업자 폐업이 줄을 잇고..."
