,date,title,contents
0,2020.04.29.,'코로나19 직격탄'…서울 1분기 휴게음식점 66.8% 폐업,"전망된다""며 ""창업에 드는 초기 투자비용을 회수하지 못하고 폐업하는 자영업자가 늘면 가계부채 증가, 파산 등이 사회적 문제로 불거질 가능성이 있다""고 지적했다. 지난 10여 년간의 통계를 봐도 서울에서..."
1,2020.04.30.,"누가 연남동에서 돈을 벌었나 [서울, 젠트리피케이션에 바래다]","마포구 연남동은 지난 몇 년 사이 서울에서 젠트리피케이션이 가장 빠르게 진행된 지역 중 하나다. 여러... 자영업자들의 전체 매출액은 늘어나지만 평균 영업기간은 줄어들고, 창업과 폐업 수도 급증한다. 높아진..."
2,2020.04.28.,"서울기술연구원-중앙대, 기술컨설팅·연구개발 MOU 체결","고인석 서울기술연구원장은 “최근 코로나19 위기에 따라 경기가 침체되고, 소비심리가 위축돼 휴·폐업 문제가 도시문제로 대두되고 있다”며 “본 협약은 경기침체를 해결하는 하나의 방안으로, 서울 청년창업과..."
3,2020.04.30.,코로나 여파로 1분기 서울 휴게음식점 폐업률 66.8%,"생존기간이 짧은 단점이 있다""며 ""휴게음식점 창업을 염두에 두고 있다면 사전에 업무교육을 받는 한편 기회비용을 철저히 따져봐야 한다""고 말했다. 서울 휴게음식점 폐업률 연간 추이(단위: %) [자료=부동산114]"
4,2020.04.04.,[단독 인터뷰] 48년 역사 ‘영동 스낵카’ 폐업… “서울 역사 담은 스낵카는...,"창업한지 48년, 지금의 버스로 옮긴 지 35년만이었다. 스낵카는 대형버스를 개조해 만든 이동식 식당이다.... 박씨는 ""지난해 미래유산이라고 보수유지비를 지원해준다던 서울시가 막상 폐업 후 기증한다고 하니까..."
5,2020.04.07.,"[현장이슈] 서울시, ‘코로나19’ 직격탄 맞은 여행업 소상공인에 ‘3000자 이...",2015년 창업한 이후 처음 겪는 상황에 김 대표는 적잖이 당황한 모습이었다. 3월까지는 어떻게든 버텨왔다는... 지원금을 서울시에 등록된 모든 여행사에 줄 수 있는 상황이 아니다”라며 “당장 폐업할 곳에 지원하는...
6,2020.04.29.,[Who Is ?] 홍석조 BGF그룹 회장,"희망폐업 시행 등을 요구하는 'CU 피해사례 보고' 기자회견을 열었다. 전국가맹점주협의회는 ""점주는... 보광창업투자 회장과 홍석규 보광그룹 회장이 남동생이다. ◆ 상훈 서울지방검찰청에 근무하던 2000년 12월28일..."
7,2020.04.02.,"[이뉴스초대석] 정태호 ""文정부 성공‧정권 재창출 견인…관악, 서울 중심상권...","관악 창업벤처밸리 조성으로 일자리 창출 및 지역경제 활성화 △신림 상권 르네상스 사업 성공 등 3대 핵심공약과 비전을 제시한 것도 이 때문이다. 지역 내 도시재생사업, 재개발재건축 사업도 해결해야 한다. Q. 서울..."
8,2020.04.27.,"""개인회생 포기합니다"" 50대 가장 김씨는 결국 파산했다","◇코로나19에 꺾인 개인회생…회생 취하 청구 인용 50대 가장인 김씨가 서울회생법원의 문을 두드린 건 지난... 하루에 단 한 건의 매출을 올리지 못하면서, 지난달 2일 결국 폐업신고를 했다. 코로나 사태로 시작된..."
9,2020.04.28.,"대서울의 공업 심장 문래, 의정부 미군 기지사의 증인 빼뻘","&lt;문래 금속가공 공장들의 문장 디자인&gt;, &lt;빼뻘 주름 프로젝트&gt; 오늘은 대서울(Greater Seoul)의 서남부와... 내가 처음 빼뻘을 답사한 2018년 봄, 맛집으로 유명했다던 기지 후문 바로 옆의 '스탠리 프라이드'는 이미 폐업한..."
10,2020.04.30.,"[르포]온라인 개학한 대학가 가보니…“임시 휴업하고, 대출 받으며 학생들 기...","1호선 서울역과 용산역 사이에 있는 숙대 상권은 진입장벽이 높아 대학생들의 의존도가 높은 지역으로... 한식집을 운영하는 B씨는 “폐업한 곳도 있고, 임시 휴업을 한 곳도 많다”며 “임대료 나가는 걸 고려해도..."
11,2020.04.25.,[입맛뒷맛] '곰탕집·면집'…프렌치 쉐프들 잇단 한식당 개업(종합),본업인 프렌치 레스토랑이 아니라 한식 등 다른 종류의 음식점을 창업하는 쉐프들이 늘고 있다. 프렌치 요리를 중심으로 한 압구정의 펍 '루이쌍끄'를 이끌던 이유석 쉐프는 지난해 1월 이곳을 폐업하고 성동구에 면...
12,2020.04.29.,송영석 인천신용재단 소상공인디딤돌 센터장,"대상으로 창업교육과 경영개선 컨설팅 지원, 폐업 및 재기지원까지 원스톱 종합지원 전담업무를 맡는... 송영석 센터장은 ""지난해 전국 16개 재단 중 인천신용보증재단은 서울. 경기. 부산에 이어 4위로 올해는 부산을..."
13,2020.04.29.,"[벤처중심경제] 핵심축, 벤처로 넘어온다",지난 세 달간 폐업을 신고한 여행사만 200여 곳이다. 경제 위축으로 소비가 줄어들자 소상공인 10명 중... 기업가치 1000억원 이상의 창업·벤처기업은 2015년 51개에서 지난해 235곳으로 4.6배 늘었다. 기업당 평균 고용...
14,2020.04.26.,작년 문 닫은 PC방 3200곳…노래방보다 폐업률 높아,"PC방 창업률이 다소 꺾인 반면, 폐업률은 빠르게 높아지고 있는 것으로 나타났다. 올해는 폐업률이 더... 이어 서울(4531곳), 경북(1175곳), 부산(995곳) 등의 순으로 집계됐다. PC방 1곳당 인구수는 광주 지역이..."
15,2020.04.29.,[제조업 혁신 돕는 딥테크 강자들] 김제우 와이파워원 대표,"와이파워원은 2018년 카이스트에서 무선전력전송기기 관련 기술 54건을 이전받고 분사 창업(스핀오프)한... 기술협력회사)도 폐업했고, 국내에 상용화된 사례도 서울대공원의 코끼리 열차 6대와 구미시 정도라는 것도..."
16,2020.04.24.,임금 체불·횡령…무너지는 '여자 백종원',2010년 2월 서울 홍대 앞에 월향 1호점을 내며 “영세 막걸리 제조업체 고충을 듣다 격분해 직접 막걸리 전문점 월향을 차렸다”고 말했다. 그의 창업 스토리는 방송과 소셜네트워크서비스(SNS)를 타고 퍼졌다. 한때 월향을...
17,2020.04.24.,"재산 1100만원 91년생 자영업자, 민주당 의원이 되다","오전 서울 여의도 국회에서 &lt;오마이뉴스&gt;를 만나 향후 의정활동 계획을 밝히고 있다. ⓒ 남소연 '주정야상... 지금은 코로나19 사태와 선거 활동이 겹치며 폐업한 상태다. "" - 개학 연기와 사회적 거리두기 등 코로나19..."
18,2020.04.29.,"[더벨]부동산 법인 설립시, 중과세를 기억해야 하는 이유","A 씨는 서울에서 부동산 임대업을 영위하고 있다. 사업을 확장하려던 A 씨는 2018년 소득세 개정으로 인해... 휴면법인이란 상법에 따라 해산하거나 해산한 것으로 보는 법인이거나, 폐업법인 혹은 법인인 수일이 전 2년..."
19,2020.04.21.,"""코로나19 직격탄""…3월 중개업소 개업 21년來 최저로 '뚝'","21일 한국공인중개사협회에 따르면 지난달 전국에서 창업한 개업 중개업소는 1516곳으로, 전월(1890곳)... 5% 늘었고, 아예 문을 닫은 폐업 업소는 1183곳으로 2월(1277곳)보단 7.3% 줄었다. 공인중개사 협회 관계자는..."
20,2020.04.21.,"""폐업 늘고 창업은 없고""…중고시장엔 손 안 댄 '신상' 쌓여",요즘 서울 황학동 시장엔 1~2년도 채 안 된 중고 물건들이 쏟아져 나옵니다. 가게를 접으면서 내놓은 겁니다.... [백승범/중고 주방용품 업체 '주방백서' 대표 : 폐업 문의에 비해서 창업 문의가 정말 현저하게 줄었기...
21,2020.04.29.,"언택트(비대면) 서비스로 수익률 높인 요즘 뜨는 프랜차이즈 사업아이템, 플랜...","100%, 폐업률 0%를 유지하고 있다. 더욱이 전 센터 모니터링 시스템을 통해 매출 감소에도 빠른 대처로 매출 상승에 기여함으로써 안정적인 소규모1인창업아이템, 무인창업아이템을 찾는 이들의 문의가 쇄도한다는..."
22,2020.04.20.,"PC 팔아 월세내는 PC방, 대리운전 뛰는 헬스관장…","- 소상공인 줄폐업 현실로 불황땐 웃던 폐업 대행사도 울상 ""창업 없어 중고집기 쌓이기만 해"" 상인들 '대출 언제 나올까' 얘기만 서울 마포구에서 격투기 체육관을 운영하던 서모(41)씨는 지난달 31일 폐업했다. 코로나..."
23,2020.04.28.,“1000만원으로 창업…위기 넘기고 도약 준비해요“,"2011년 말 퇴사, 2012년 초 창업을 하며 본격적으로 미용기기(조이줄리)를 만들었어요. 현재는 왕래하고 있지만... 퇴원한 그 날 택시를 타고 다시 서울 대형병원으로 갔어요. 척수암 검사까지 받고 제 병명이 뇌경색이란 걸..."
24,2020.04.25.,"[아무튼, 주말] “중고품 사오면 뭐하나, 빠지질 않는데… 창고만 꽉 찼어요”","""지금 폐업(閉業)만 하지, 창업하는 사람은 없잖아요. 폐업한 가게에서 물건을 사와도 빠지질 않으니까... 황학동 중고시장도 일시 정지 지난 21일 서울 중구 동묘 시장 건너편에 있는 황학동 주방거리. '×× 주방..."
25,2020.04.23.,"김기태 전남도의원, ‘기술창업 지원 조례’ 대표발의","벤처기업의 권역별 분포는 서울·인천·경기 수도권에 63.3%로 가장 많고 전남에는 2.9%가 분포돼 수도권... 또, 기술창업 경력확인서 발급을 통해 창업 후 폐업 또는 파산할 경우 기술창업 기간을 경력으로 확인해..."
26,2020.04.28.,"1인남자소자본창업아이템 욜로PC, 유일무이한 팀룸으로 수익성과 경쟁력 모두...","또한, 스포츠서울 주관 '2019 소비자 선호도 1위 브랜드 대상'과 미디어리서치 주관 '2019 대한민국 브랜드... 덕분에 폐업률 0%라는 이례적인 기록해 유망 프렌차이즈창업 아이템, PC방 프랜차이즈를 찾는 이들에게..."
27,2020.04.27.,[단독] 사모펀드에 팔리는 커피 전문브랜드…커피시장 빨간불?,창업의 대명사 치킨집(약 8만 개)도 머지않아 따라잡을 태세다. 특히 매장 중 10개 중 4개는 서울과 경기... 따르면 창업률은 떨어지는데 폐업률은 뛰고 있다. 커피전문점 창업률은 2014년 26.9%로 고점을 찍은 뒤 지난...
28,2020.04.28.,"트렌디한 무인소자본창업 플랜에이 스터디카페, ""언택트서비스, 로열티면제로...","1인창업아이템으로 인기를 끌고 있다. 높은 수익률로 폐업률 0%, 재계약률 100% 달성 실제 60평대 지점에서 1... 스포츠서울 주관 '소비자선호도 1위 브랜드 대상', 한국경제 비즈니스 주관 '2019 대한민국 브랜드 만족도 1위..."
29,2020.04.20.,고급화 전략으로 커피 인기 이어간다,특히 전국 평균 대비 서울과 경기지역이 폐업률이 높았다. 창업 후 단기간에 폐업하는 매장이 크게 증가했으며 2018년 기준 전체 폐업매장의 절반 이상은 영업기간 3년을 채우지 못하고 폐업하는 실정이다. 한편 소규모...
30,2020.04.20.,"불황 때 돈번다는 폐업처리업체 ""우리도 울고 싶어""",신규 창업은 없어 재고 늘면서 중고 주방용품 가격도 20~40% 내려 “요즘은 저희 같은 (폐업처리) 업체들도 많이 어렵습니다. 하지만 소중한 가게 문을 닫는 분들 마음만 하겠습니까.” 서울 황학동과 경기도 남양주에서...
31,2020.04.27.,"2020년 상반기 100호점 돌파한 해장국창업 프랜차이즈, ‘일품양평해장국’","서울, 경기도, 전라도, 제주도, 강원도, 충청도 등 전국적으로 일품양평해장국이 개설되며 100호점을 돌파했다.외식업계의 잇따른 폐업으로 골목식당이 침체되고 있는 가운데 일품양평해장국 해장국창업 브랜드가 2020..."
32,2020.04.08.,배달의민족 vs 이재명 공공앱…배달 전쟁이 시작됐다,표심을 우선한 정치권의 성급한 시장 개입이 혁신 생태계를 교란하는 건 물론 창업 의지를 꺾고... 서울시가 택시 승차 거부를 근절한다며 내놨던 ‘S택시’와 ‘지브로’가 대표적이다. 서울시는 이 앱 개발에...
33,2020.04.16.,기술혁신형 재창업 생태계 조성한다,"기업인으로, 폐업 후 재창업을 준비 중이거나 재창업일로부터 7년 미만인 자다. 특히 올해 중기부와... 가능하고 서울이행보증보험(SGI)의 이행과 인허가 보증보험을 우대지원받을 수 있다. 또 중진공에서 운용하는 SME..."
34,2020.04.23.,[충청브리핑] 2030 아시안게임 충청권 공동유치 무산 ‘후폭풍’,이날 서울중앙지법 형사 25-2(재판장 임정엽) 심리로 열린 조국 전 법무부 장관의 부인 정경심 동양대 교수... 주목 ◇충청투데이 -폐업 늘고 창업 없고…중고제품 쌓여있는 중고매장의 한숨 매입물량 쌓이는데 판매...
35,2020.04.26.,"‘후발주자’ 동대문구, 청량리역 복합환승센터로 ‘대세’ 급부상?",서울 아파트값의 하락세가 리딩지역인 강남권을 시작으로 마용성(마포·용산·성동구)과 노도강(노원... (2018년 폐업)까지 합쳐 재개발한다는 이야기가 있다”고 설명했다. B 부동산 관계자는 “전용면적 92㎡의...
36,2020.04.27.,KFDI 비용 최소화로 수익 높인 브랜드로 카페창업 프렌차이즈 '디저트39' 선정,수많은 카페창업 프렌차이즈들의 폐업이 급증하는 원인으로 꼽히는 것이 카페창업자들이 아이템의... 실제 서울대학교 김난도 교수의 저서인 트렌드 코리라와 IMS 컨설턴트 이원섭 대표가 기고한 기사에서도 가장 성공한...
37,2020.04.24.,"김기태 전남도의원, ‘기술창업 지원 조례’ 대표발의",벤처기업의 권역별 분포는 서울·인천·경기 수도권에 63.3%로 가장 많고 전남에는 2.9%가 분포돼 수도권... 또한 기술창업 경력확인서 발급을 통해 창업 후 폐업 또는 파산할 경우 기술창업 기간을 경력으로 확인해...
38,2020.04.21.,"SPC·CJ 등 프랜차이즈, 자진폐업 가맹점에 '위약금' 부과 못해",내에 폐업을 해도 영업 위약금을 부과할 수 없다. 950개 대기업은 다음달부터 퇴직자에 대한 재취업서비스를 제공해야 한다. 민간택지 분양가 상한제 정비 사업 유예 기간도 3개월 연장된다. 정부는 21일 정부서울청사에...
39,2020.04.22.,[달그라달그락] 2020년도 총선 청소년 정책반영의지 고사,"지자체(서울, 경기, 광주, 전북)에는 학생 인권 조례를 시행하고 있지만 학생에 국한되어있다. 학생 인권... 휴업, 폐업이 증가하고 있으며 소규모 점포 공실율도 높아지고 있습니다. 이는 인구유출로도 나타나고 있습니다...."
40,2020.04.22.,"20년 경력 베테랑 김대준 회계사 ""유튜브 통해 '세법 대중화' 이루고 싶다""","이 경험들을 바탕으로 국방벤처센터 경영 및 세무자문위원, 서울행정고등법원 세법전문심리위원... 창업-사업-운영-폐업 등 기업의 흥망성쇠에 따라 필요한 가치평가, 신용평가 개선방안 시리즈, 사업양수도 절세전략..."
